Grid_ID,Latitude,Longitude,Area_Name,Neighbourhood,Suburb,Town,City,City_District,County,State_District,Postcode,Display_Name
8402_1460,13.119834710743802,77.45980014493621,Narasipura,,,,,,Bangalore North,Bengaluru Urban,562123,"Narasipura, Bangalore North, Bengaluru Urban, Karnataka, 562123, India"
8402_1461,13.128817822493712,77.45980014493621,ತೋಟಗೆರೆ,,,,,,Bangalore North,Bengaluru Urban,562123,"ತೋಟಗೆರೆ, Bangalore North, Bengaluru Urban, Karnataka, 562123, India"
8402_1462,13.13780093424362,77.45980014493621,Guddadhahalli,,,,,Guddadhahalli,Yelahanka taluku,Bengaluru Urban,,"Guddadhahalli, Yelahanka taluku, Bengaluru Urban, Karnataka, India"
8402_1463,13.146784045993533,77.45980014493621,Guddadhahalli,,,,,Guddadhahalli,Yelahanka taluku,Bengaluru Urban,,"Guddadhahalli, Yelahanka taluku, Bengaluru Urban, Karnataka, India"
8403_1424,12.796442687747035,77.46901880606623,Kadirenahalli,,,,,,Ramanagara taluk,Bengaluru South,562109,"Kadirenahalli, Ramanagara taluk, Bengaluru South, Karnataka, 562109, India"
8403_1425,12.805425799496946,77.46901880606623,Kadirenahalli,,,,,,Ramanagara taluk,Bengaluru South,562109,"Kadirenahalli, Ramanagara taluk, Bengaluru South, Karnataka, 562109, India"
8403_1426,12.814408911246856,77.46901880606623,Chinna Kuruchi,,,,,Chinna Kuruchi,Bangalore South,Bengaluru Urban,560082,"Chinna Kuruchi, Bangalore South, Bengaluru Urban, Karnataka, 560082, India"
8403_1427,12.823392022996766,77.46901880606623,Chinna Kuruchi,,,,,Chinna Kuruchi,Bangalore South,Bengaluru Urban,560082,"Chinna Kuruchi, Bangalore South, Bengaluru Urban, Karnataka, 560082, India"
8403_1428,12.832375134746677,77.46901880606623,Chinna Kuruchi,,,,,Chinna Kuruchi,Bangalore South,Bengaluru Urban,560082,"Chinna Kuruchi, Bangalore South, Bengaluru Urban, Karnataka, 560082, India"
8403_1429,12.841358246496586,77.46901880606623,Gangasandra,,,,,Gangasandra,Bangalore South,Bengaluru Urban,,"Gangasandra, Bangalore South, Bengaluru Urban, Karnataka, India"
8403_1430,12.850341358246496,77.46901880606623,Devagere,,,,,,Bangalore South,Bengaluru Urban,560060,"Devagere, Bangalore South, Bengaluru Urban, Karnataka, 560060, India"
8403_1431,12.859324469996409,77.46901880606623,Devagere,,,,,,Bangalore South,Bengaluru Urban,560060,"Devagere, Bangalore South, Bengaluru Urban, Karnataka, 560060, India"
8403_1432,12.868307581746317,77.46901880606623,Gudimavu,,,,,Gudimavu,Bangalore South,Bengaluru Urban,,"Gudimavu, Bangalore South, Bengaluru Urban, Karnataka, India"
8403_1433,12.877290693496228,77.46901880606623,Kambipura,,,,,,Bangalore South,Bengaluru Urban,560060,"Kambipura, Bangalore South, Bengaluru Urban, Karnataka, 560060, India"
8403_1434,12.886273805246136,77.46901880606623,Venkatapura,,,,,Venkatapura,Bangalore South,Bengaluru Urban,,"Venkatapura, Bangalore South, Bengaluru Urban, Karnataka, India"
8403_1435,12.895256916996049,77.46901880606623,Hemmigepura,,Hemmigepura,,Bengaluru,Bengaluru West City Corporation,Bangalore South,Bengaluru Urban,,"Hemmigepura, Bengaluru West City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, India"
8403_1436,12.904240028745958,77.46901880606623,Hemmigepura,,Hemmigepura,,Bengaluru,Bengaluru West City Corporation,Bangalore South,Bengaluru Urban,,"Hemmigepura, Bengaluru West City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, India"
8403_1437,12.913223140495868,77.46901880606623,Hemmigepura,,Hemmigepura,,Bengaluru,Bengaluru West City Corporation,Bangalore South,Bengaluru Urban,,"Hemmigepura, Bengaluru West City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, India"
8403_1438,12.922206252245775,77.46901880606623,Nadaprabhu Kempegowda Layout,,Nadaprabhu Kempegowda Layout,,,Kommagatta,Bangalore South,Bengaluru Urban,560060,"4th Block, Nadaprabhu Kempegowda Layout, Kommagatta, Bangalore South, Bengaluru Urban, Karnataka, 560060, India"
8403_1439,12.931189363995689,77.46901880606623,Ullal,,Ullal,,Bengaluru,Bengaluru West City Corporation,Bangalore South,Bengaluru Urban,560110,"Sonnenahalli, Ullal, Bengaluru West City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560110, India"
8403_1440,12.940172475745598,77.46901880606623,Ullal,,Ullal,,Bengaluru,Bengaluru West City Corporation,Bangalore South,Bengaluru Urban,560110,"Sonnenahalli, Ullal, Bengaluru West City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560110, India"
8403_1441,12.94915558749551,77.46901880606623,3rd Block,,,,,Ramasandra,Bangalore South,Bengaluru Urban,560060,"3rd Block, Ramasandra, Bangalore South, Bengaluru Urban, Karnataka, 560060, India"
8403_1442,12.95813869924542,77.46901880606623,Manganahalli,,,,,Manganahalli,Bangalore North,Bengaluru Urban,,"Manganahalli, Bangalore North, Bengaluru Urban, Karnataka, India"
8403_1443,12.967121810995328,77.46901880606623,1st Block,,,,,Kodigehalli,Bangalore North,Bengaluru Urban,560112,"1st Block, Kodigehalli, Bangalore North, Bengaluru Urban, Karnataka, 560112, India"
8403_1444,12.97610492274524,77.46901880606623,1st Block,,,,,Kodigehalli,Bangalore North,Bengaluru Urban,560112,"1st Block, Kodigehalli, Bangalore North, Bengaluru Urban, Karnataka, 560112, India"
8403_1445,12.98508803449515,77.46901880606623,1st Block,,,,,Kodigehalli,Bangalore North,Bengaluru Urban,560112,"1st Block, Kodigehalli, Bangalore North, Bengaluru Urban, Karnataka, 560112, India"
8403_1446,12.99407114624506,77.46901880606623,Nada prabhu Kempegowda Nagara,,Nada prabhu Kempegowda Nagara,,Bengaluru,Bengaluru West City Corporation,Bangalore North,Bengaluru Urban,560091,"Gollarahatti, Nada prabhu Kempegowda Nagara, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560091, India"
8403_1447,13.00305425799497,77.46901880606623,Nada prabhu Kempegowda Nagara,,Nada prabhu Kempegowda Nagara,,Bengaluru,Bengaluru West City Corporation,Bangalore North,Bengaluru Urban,560091,"Lingadeeranahalli, Nada prabhu Kempegowda Nagara, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560091, India"
8403_1448,13.01203736974488,77.46901880606623,Andrahalli,,Andrahalli,,Bengaluru,Bengaluru West City Corporation,Bangalore North,Bengaluru Urban,560091,"Andrahalli, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560091, India"
8403_1449,13.021020481494787,77.46901880606623,Andrahalli,,Andrahalli,,Bengaluru,Bengaluru West City Corporation,Bangalore North,Bengaluru Urban,560091,"Andrahalli, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560091, India"
8403_1450,13.0300035932447,77.46901880606623,Gangodanahalli,,,,,,Bangalore North,Bengaluru Urban,560091,"Gangodanahalli, Bangalore North, Bengaluru Urban, Karnataka, 560091, India"
8403_1451,13.03898670499461,77.46901880606623,Lakshmipura,,,,,,Bangalore North,Bengaluru Urban,562162,"Lakshmipura, Bangalore North, Bengaluru Urban, Karnataka, 562162, India"
8403_1452,13.04796981674452,77.46901880606623,Madhavara,,Madhavara,,,,Bangalore North,Bengaluru Urban,560073,"Anchepalya, Madhavara, Chikkabidarakallu, Bangalore North, Bengaluru Urban, Karnataka, 560073, India"
8403_1453,13.05695292849443,77.46901880606623,Madhavara,,Madhavara,,,,Bangalore North,Bengaluru Urban,560073,"Anchepalya, Madhavara, Chikkabidarakallu, Bangalore North, Bengaluru Urban, Karnataka, 560073, India"
8403_1454,13.06593604024434,77.46901880606623,Madhavara,,Madhavara,,,,Bangalore North,Bengaluru Urban,560073,"Anchepalya, Madhavara, Chikkabidarakallu, Bangalore North, Bengaluru Urban, Karnataka, 560073, India"
8403_1455,13.074919151994251,77.46901880606623,Kuduregere,,,,,,Bangalore North,Bengaluru Urban,562162,"Kuduregere, Bangalore North, Bengaluru Urban, Karnataka, 562162, India"
8403_1456,13.08390226374416,77.46901880606623,Aluru,,,,,,Bangalore North,Bengaluru Urban,562162,"Aluru, Bangalore North, Bengaluru Urban, Karnataka, 562162, India"
8403_1457,13.09288537549407,77.46901880606623,Mattahalli,,,,,,Bangalore North,Bengaluru Urban,562123,"Vaderahalli, Mattahalli, Bangalore North, Bengaluru Urban, Karnataka, 562123, India"
8403_1458,13.101868487243982,77.46901880606623,Mattahalli,,,,,,Bangalore North,Bengaluru Urban,562123,"Vaderahalli, Mattahalli, Bangalore North, Bengaluru Urban, Karnataka, 562123, India"
8403_1459,13.110851598993891,77.46901880606623,Narasipura,,,,,,Bangalore North,Bengaluru Urban,562123,"Narasipura, Bangalore North, Bengaluru Urban, Karnataka, 562123, India"
8403_1460,13.119834710743802,77.46901880606623,Bilijaji,,,,,Bilijaji,Yelahanka taluku,Bengaluru Urban,,"Bilijaji, Yelahanka taluku, Bengaluru Urban, Karnataka, India"
8403_1461,13.128817822493712,77.46901880606623,Bilijaji,,,,,Bilijaji,Yelahanka taluku,Bengaluru Urban,,"Bilijaji, Yelahanka taluku, Bengaluru Urban, Karnataka, India"
8403_1462,13.13780093424362,77.46901880606623,Hesaraghatta,,,,,,Yelahanka taluku,Bengaluru Urban,560088,"Hesaraghatta, Yelahanka taluku, Bengaluru Urban, Karnataka, 560088, India"
8403_1463,13.146784045993533,77.46901880606623,Hesaraghatta,,,,,,Yelahanka taluku,Bengaluru Urban,560088,"Hesaraghatta, Yelahanka taluku, Bengaluru Urban, Karnataka, 560088, India"
8404_1424,12.796442687747035,77.47823746719624,Naganayakanahalli,,,,,Naganayakanahalli,Bangalore South,Bengaluru Urban,,"Naganayakanahalli, Bangalore South, Bengaluru Urban, Karnataka, India"
8404_1425,12.805425799496946,77.47823746719624,Kadirenahalli,,,,,,Ramanagara taluk,Bengaluru South,562109,"Kadirenahalli, Ramanagara taluk, Bengaluru South, Karnataka, 562109, India"
8404_1426,12.814408911246856,77.47823746719624,Uttari,,,,,Uttari,Bangalore South,Bengaluru Urban,,"Uttari, Bangalore South, Bengaluru Urban, Karnataka, India"
8404_1427,12.823392022996766,77.47823746719624,Badamanavarthekaval,,,,,Badamanavarthekaval,Bangalore South,Bengaluru Urban,,"Badamanavarthekaval, Bangalore South, Bengaluru Urban, Karnataka, India"
8404_1428,12.832375134746677,77.47823746719624,Badamanavarthekaval,,,,,Badamanavarthekaval,Bangalore South,Bengaluru Urban,,"Badamanavarthekaval, Bangalore South, Bengaluru Urban, Karnataka, India"
8404_1429,12.841358246496586,77.47823746719624,Badamanavarthekaval,,,,,Badamanavarthekaval,Bangalore South,Bengaluru Urban,,"Badamanavarthekaval, Bangalore South, Bengaluru Urban, Karnataka, India"
8404_1430,12.850341358246496,77.47823746719624,Badamanavarthekaval,,,,,Badamanavarthekaval,Bangalore South,Bengaluru Urban,,"Badamanavarthekaval, Bangalore South, Bengaluru Urban, Karnataka, India"
8404_1431,12.859324469996409,77.47823746719624,Badamanavarthekaval,,,,,Badamanavarthekaval,Bangalore South,Bengaluru Urban,,"Badamanavarthekaval, Bangalore South, Bengaluru Urban, Karnataka, India"
8404_1432,12.868307581746317,77.47823746719624,Badamanavarthekaval,,,,,Badamanavarthekaval,Bangalore South,Bengaluru Urban,,"Badamanavarthekaval, Bangalore South, Bengaluru Urban, Karnataka, India"
8404_1433,12.877290693496228,77.47823746719624,Hemmigepura Gollahalli,,,,,,Bangalore South,Bengaluru Urban,560060,"Hemmigepura Gollahalli, Bangalore South, Bengaluru Urban, Karnataka, 560060, India"
8404_1434,12.886273805246136,77.47823746719624,Doddabele,,,,,,Bangalore South,Bengaluru Urban,560060,"Doddabele, Bangalore South, Bengaluru Urban, Karnataka, 560060, India"
8404_1435,12.895256916996049,77.47823746719624,Hemmigepura,,Hemmigepura,,Bengaluru,Bengaluru West City Corporation,Bangalore South,Bengaluru Urban,,"Hemmigepura, Bengaluru West City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, India"
8404_1436,12.904240028745958,77.47823746719624,Hemmigepura,,Hemmigepura,,Bengaluru,Bengaluru West City Corporation,Bangalore South,Bengaluru Urban,,"Hemmigepura, Bengaluru West City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, India"
8404_1437,12.913223140495868,77.47823746719624,Kengal Hanumanthaiah West,,Kengal Hanumanthaiah West,,Bengaluru,Bengaluru West City Corporation,Bangalore South,Bengaluru Urban,,"Kengal Hanumanthaiah West, Bengaluru West City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, India"
8404_1438,12.922206252245775,77.47823746719624,Kengal Hanumanthaiah West,,Kengal Hanumanthaiah West,,Bengaluru,Bengaluru West City Corporation,Bangalore South,Bengaluru Urban,,"Kengal Hanumanthaiah West, Bengaluru West City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, India"
8404_1439,12.931189363995689,77.47823746719624,Ullal,,Ullal,,Bengaluru,Bengaluru West City Corporation,Bangalore South,Bengaluru Urban,560110,"Sonnenahalli, Ullal, Bengaluru West City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560110, India"
8404_1440,12.940172475745598,77.47823746719624,Ullal,,Ullal,,Bengaluru,Bengaluru West City Corporation,Bangalore North,Bengaluru Urban,560110,"Ullal, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560110, India"
8404_1441,12.94915558749551,77.47823746719624,Ullal,,Ullal,,Bengaluru,Bengaluru West City Corporation,Bangalore North,Bengaluru Urban,560110,"Ullal, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560110, India"
8404_1442,12.95813869924542,77.47823746719624,Ullal,,Ullal,,Bengaluru,Bengaluru West City Corporation,Bangalore North,Bengaluru Urban,560110,"Ullal, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560110, India"
8404_1443,12.967121810995328,77.47823746719624,Ullal,,Ullal,,Bengaluru,Bengaluru West City Corporation,Bangalore North,Bengaluru Urban,560110,"Ullal, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560110, India"
8404_1444,12.97610492274524,77.47823746719624,Byadarahalli,,Byadarahalli,,Bengaluru,Bengaluru West City Corporation,Bangalore North,Bengaluru Urban,,"Byadarahalli, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India"
8404_1445,12.98508803449515,77.47823746719624,Byadarahalli,,Byadarahalli,,Bengaluru,Bengaluru West City Corporation,Bangalore North,Bengaluru Urban,,"Byadarahalli, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India"
8404_1446,12.99407114624506,77.47823746719624,Nada prabhu Kempegowda Nagara,,Nada prabhu Kempegowda Nagara,,Bengaluru,Bengaluru West City Corporation,Bangalore North,Bengaluru Urban,560091,"Nada prabhu Kempegowda Nagara, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560091, India"
8404_1447,13.00305425799497,77.47823746719624,Andrahalli,,Andrahalli,,Bengaluru,Bengaluru West City Corporation,Bangalore North,Bengaluru Urban,,"Andrahalli, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India"
8404_1448,13.01203736974488,77.47823746719624,Andrahalli,,Andrahalli,,Bengaluru,Bengaluru West City Corporation,Bangalore North,Bengaluru Urban,,"Andrahalli, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India"
8404_1449,13.021020481494787,77.47823746719624,Andrahalli,,Andrahalli,,Bengaluru,Bengaluru West City Corporation,Bangalore North,Bengaluru Urban,560091,"Andrahalli, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560091, India"
8404_1450,13.0300035932447,77.47823746719624,Gangodanahalli,,,,,,Bangalore North,Bengaluru Urban,560091,"Gangodanahalli, Bangalore North, Bengaluru Urban, Karnataka, 560091, India"
8404_1451,13.03898670499461,77.47823746719624,Madhavara,,Madhavara,,,,Bangalore North,Bengaluru Urban,560073,"Anchepalya, Madhavara, Chikkabidarakallu, Bangalore North, Bengaluru Urban, Karnataka, 560073, India"
8404_1452,13.04796981674452,77.47823746719624,Madhavara,,Madhavara,,,,Bangalore North,Bengaluru Urban,560073,"Anchepalya, Madhavara, Chikkabidarakallu, Bangalore North, Bengaluru Urban, Karnataka, 560073, India"
8404_1453,13.05695292849443,77.47823746719624,Madhavara,,Madhavara,,,,Bangalore North,Bengaluru Urban,560073,"Anchepalya, Madhavara, Chikkabidarakallu, Bangalore North, Bengaluru Urban, Karnataka, 560073, India"
8404_1454,13.06593604024434,77.47823746719624,Madhavara,,Madhavara,,,,Bangalore North,Bengaluru Urban,560073,"Anchepalya, Madhavara, Chikkabidarakallu, Bangalore North, Bengaluru Urban, Karnataka, 560073, India"
8404_1455,13.074919151994251,77.47823746719624,Madhavara,,Madhavara,,,,Bangalore North,Bengaluru Urban,560073,"Anchepalya, Madhavara, Chikkabidarakallu, Bangalore North, Bengaluru Urban, Karnataka, 560073, India"
8404_1456,13.08390226374416,77.47823746719624,Kuduregere,,,,,,Bangalore North,Bengaluru Urban,562162,"Kuduregere, Bangalore North, Bengaluru Urban, Karnataka, 562162, India"
8404_1457,13.09288537549407,77.47823746719624,Soladevanahalli,,,,,Sasiveghatta,Yelahanka taluku,Bengaluru Urban,,"Sasiveghatta, Soladevanahalli, Yelahanka taluku, Bengaluru Urban, Karnataka, India"
8404_1458,13.101868487243982,77.47823746719624,Tharabanahalli,,,,,,Yelahanka taluku,Bengaluru Urban,560088,"Tharabanahalli, Yelahanka taluku, Bengaluru Urban, Karnataka, 560088, India"
8404_1459,13.110851598993891,77.47823746719624,Hesaraghatta,,,,,Hesaraghatta,Yelahanka taluku,Bengaluru Urban,,"Hesaraghatta, Yelahanka taluku, Bengaluru Urban, Karnataka, India"
8404_1460,13.119834710743802,77.47823746719624,Hesaraghatta,,,,,,Yelahanka taluku,Bengaluru Urban,560088,"Hesaraghatta, Yelahanka taluku, Bengaluru Urban, Karnataka, 560088, India"
8404_1461,13.128817822493712,77.47823746719624,Hesaraghatta,,,,,,Yelahanka taluku,Bengaluru Urban,560088,"Hesaraghatta, Yelahanka taluku, Bengaluru Urban, Karnataka, 560088, India"
8404_1462,13.13780093424362,77.47823746719624,Hesaraghatta,,,,,,Yelahanka taluku,Bengaluru Urban,560088,"Hesaraghatta, Yelahanka taluku, Bengaluru Urban, Karnataka, 560088, India"
8404_1463,13.146784045993533,77.47823746719624,Dasenahalli,,,,,Dasenahalli,Yelahanka taluku,Bengaluru Urban,,"Dasenahalli, Yelahanka taluku, Bengaluru Urban, Karnataka, India"
8405_1424,12.796442687747035,77.48745612832626,Choodanahalli,,,,,Choodanahalli,Bangalore South,Bengaluru Urban,,"Choodanahalli, Bangalore South, Bengaluru Urban, Karnataka, India"
8405_1425,12.805425799496946,77.48745612832626,Uttari,,,,,Uttari,Bangalore South,Bengaluru Urban,,"Uttari, Bangalore South, Bengaluru Urban, Karnataka, India"
8405_1426,12.814408911246856,77.48745612832626,Uttari,,,,,Uttari,Bangalore South,Bengaluru Urban,,"Uttari, Bangalore South, Bengaluru Urban, Karnataka, India"
8405_1427,12.823392022996766,77.48745612832626,Agara,,,,,,Bangalore South,Bengaluru Urban,560062,"Agara, Bangalore South, Bengaluru Urban, Karnataka, 560062, India"
8405_1428,12.832375134746677,77.48745612832626,Agara,,,,,,Bangalore South,Bengaluru Urban,560062,"Agara, Bangalore South, Bengaluru Urban, Karnataka, 560062, India"
8405_1429,12.841358246496586,77.48745612832626,Agara,,,,,,Bangalore South,Bengaluru Urban,560062,"Agara, Bangalore South, Bengaluru Urban, Karnataka, 560062, India"
